customer_id,seller_id,order_id,customer_age,account_age_days,total_orders,total_returns,product_category,product_price,order_value,seller_rating,seller_defect_rate,delivery_days,distance_km,product_weight_kg,return_reason,payment_method,shipping_method,customer_segment,device_type,avg_days_to_return,days_since_last_purchase,num_payment_methods_used,used_multiple_addresses,used_multiple_payment_methods,return_without_tags,packaging_damaged_claim,is_holiday_purchase,return_percentage,is_luxury_product,is_high_value_order,price_category,seller_reliability_score,delivery_risk_score,customer_lifetime_value,avg_order_value,is_seasonal_return,customer_risk_score,fraud_risk_raw_score,is_fraud
CUST109688,SELL1273,ORD509688,32,28,14,1,Footwear,129.13,164.47,3.94,0.0202,4,197.5,0.74,Not as Described,Cash on Delivery,Express,VIP,Mobile App,7.5,301,2,False,False,False,False,False,7.14,0,0,Premium,77.21,22.05,164.47,11.75,0,48.7,0.0,0
CUST109689,SELL1228,ORD509689,38,536,5,1,Footwear,125.89,171.91,4.05,0.0581,4,170.3,0.54,Changed Mind,Credit Card,Standard,Regular,Mobile Web,0.6,210,6,False,True,False,False,False,20.0,0,0,Premium,76.29,20.59,171.91,34.38,0,48.62,0.2861,1
CUST109690,SELL1126,ORD509690,18,1519,3,0,Mobile Accessories,138.19,147.33,3.88,0.0955,6,287.9,2.48,Not as Described,Debit Card,Same Day,Loyal,Mobile Web,7.7,180,3,False,True,False,True,False,0.0,0,0,Premium,70.19,32.63,147.33,49.11,0,26.02,0.0243,0
CUST109691,SELL1383,ORD509691,33,2264,21,5,Books,185.89,224.69,4.35,0.0061,4,164.5,0.84,Missing Parts,Credit Card,Same Day,New,Desktop Web,4.4,218,2,False,False,True,False,False,23.81,0,1,Premium,86.47,20.28,224.69,10.7,0,40.58,0.2039,0
CUST109692,SELL1016,ORD509692,48,1686,15,2,Books,183.07,183.45,3.11,0.0511,5,133.8,1.56,Better Price Found,Debit Card,Standard,Regular,Desktop Web,21.4,38,2,False,False,False,True,False,13.33,0,0,Premium,59.02,21.48,183.45,12.23,0,16.03,0.0463,0
CUST109693,SELL1115,ORD509693,25,1766,5,0,Beauty,17.45,16.8,3.4,0.11,1,84.7,2.25,Better Price Found,Debit Card,Same Day,Regular,Desktop Web,2.5,114,2,True,False,False,False,False,0.0,0,0,Budget,60.52,7.41,16.8,3.36,0,32.08,0.1621,0
CUST109694,SELL1421,ORD509694,24,972,5,0,Jewelry,85.77,77.77,5.0,0.0368,9,56.9,0.12,Size Issue,Cash on Delivery,Standard,Regular,Mobile App,22.1,325,5,False,True,False,False,True,0.0,0,0,Mid-Range,96.32,28.77,77.77,15.55,0,9.22,0.0,0
CUST109695,SELL1497,ORD509695,52,137,17,3,Fashion,56.8,70.65,4.44,0.1574,2,158.0,1.03,Damaged in Transit,Debit Card,Express,VIP,Desktop Web,4.6,389,2,False,False,False,True,False,17.65,0,0,Mid-Range,74.82,14.21,70.65,4.16,0,53.82,0.0401,0
CUST109696,SELL1072,ORD509696,40,1915,4,0,Toys,62.87,58.07,3.2,0.0373,6,148.1,2.22,Quality Issue,Cash on Delivery,Standard,Regular,Desktop Web,5.5,2,4,False,True,False,False,False,0.0,0,0,Mid-Range,61.61,25.11,58.07,14.52,0,28.58,0.1042,0
CUST109697,SELL1173,ORD509697,25,1998,3,1,Electronics,28.07,29.68,4.03,0.0499,3,481.6,1.77,Not as Described,UPI,Express,Loyal,Mobile App,6.9,244,5,False,True,False,False,True,33.33,0,0,Budget,76.58,34.47,29.68,9.89,1,41.95,0.2152,0
CUST109698,SELL1356,ORD509698,56,1108,15,1,Home & Kitchen,48.54,55.23,3.41,0.0561,11,105.6,0.97,Defective / Not Working,UPI,Standard,Regular,Mobile Web,6.0,143,1,False,False,False,False,False,6.67,0,0,Mid-Range,64.37,37.11,55.23,3.68,0,31.0,0.0619,0
CUST109699,SELL1358,ORD509699,58,1266,9,0,Jewelry,232.63,222.33,4.41,0.1061,5,118.1,2.46,Defective / Not Working,Net Banking,Standard,Loyal,Desktop Web,1.4,248,2,False,False,False,False,False,0.0,0,1,Premium,78.84,20.64,222.33,24.7,0,33.37,0.0,0
CUST109700,SELL1200,ORD509700,19,588,6,1,Fashion,125.74,161.5,3.89,0.0955,6,12.8,1.51,Changed Mind,Debit Card,Same Day,Regular,Desktop Web,10.4,212,6,True,True,False,False,False,16.67,0,0,Premium,70.37,17.83,161.5,26.92,0,34.26,0.1654,0
CUST109701,SELL1342,ORD509701,28,1132,10,5,Sports,54.38,75.6,4.69,0.0367,1,75.3,0.49,Late Delivery,Credit Card,Same Day,New,Desktop Web,7.3,326,1,False,False,False,True,False,50.0,0,0,Mid-Range,90.36,6.91,75.6,7.56,0,48.98,0.146,0
CUST109702,SELL1485,ORD509702,37,605,14,3,Books,149.77,183.07,3.53,0.035,7,17.0,1.11,Wrong Item Delivered,Debit Card,Standard,New,Desktop Web,0.6,327,2,True,False,False,False,False,21.43,0,0,Premium,68.13,20.91,183.07,13.08,0,47.37,0.347,1
CUST109703,SELL1489,ORD509703,56,1051,11,1,Books,190.33,213.2,3.91,0.0652,6,77.1,1.7,Missing Parts,Credit Card,Same Day,New,Mobile App,24.9,211,2,False,False,False,False,False,9.09,0,1,Premium,73.1,21.29,213.2,19.38,0,10.04,0.0,0
CUST109704,SELL1114,ORD509704,21,335,3,1,Books,18.2,21.51,4.94,0.0445,2,154.8,0.21,Better Price Found,Cash on Delivery,Express,Regular,Mobile Web,3.7,164,2,False,False,False,False,False,33.33,0,0,Budget,94.4,14.04,21.51,7.17,0,56.5,0.2355,0
CUST109705,SELL1075,ORD509705,59,1516,12,1,Fashion,32.87,38.87,4.58,0.1669,4,96.8,2.37,Missing Parts,Cash on Delivery,Express,Regular,Mobile App,2.8,315,2,False,False,False,False,True,8.33,0,0,Mid-Range,76.31,16.63,38.87,3.24,1,35.48,0.0,0
CUST109706,SELL1348,ORD509706,34,619,24,8,Mobile Accessories,55.58,71.11,4.69,0.067,5,157.9,0.36,Late Delivery,Debit Card,Same Day,Regular,Mobile App,6.6,210,3,False,True,True,False,False,33.33,0,0,Mid-Range,87.52,22.78,71.11,2.96,0,45.34,0.2421,1
CUST109707,SELL1386,ORD509707,24,1811,6,2,Sports,133.72,122.47,4.28,0.1313,6,231.8,0.5,Late Delivery,Net Banking,Standard,New,Mobile App,3.2,165,2,False,False,False,False,False,33.33,0,0,Premium,74.36,29.61,122.47,20.41,0,46.27,0.1578,0
CUST109708,SELL1146,ORD509708,62,1294,5,0,Fashion,219.11,306.23,5.0,0.0639,6,100.5,3.74,Not as Described,Wallet,Same Day,Regular,Mobile Web,0.9,168,5,False,True,True,False,False,0.0,0,1,Premium,93.61,22.55,306.23,61.25,0,33.95,0.2589,1
CUST109709,SELL1173,ORD509709,22,2240,15,4,Electronics,146.4,184.11,4.32,0.0738,5,256.1,1.29,Size Issue,Credit Card,Express,Regular,Mobile Web,12.3,70,4,False,True,False,False,False,26.67,0,0,Premium,80.02,28.06,184.11,12.27,0,32.65,0.0773,0
CUST109710,SELL1409,ORD509710,24,553,6,3,Fashion,61.14,79.75,4.25,0.1317,1,42.3,0.39,Damaged in Transit,Wallet,Express,New,Desktop Web,2.5,394,3,False,True,False,True,False,50.0,0,0,Mid-Range,73.81,5.13,79.75,13.29,0,59.43,0.2268,0
CUST109711,SELL1343,ORD509711,67,683,9,3,Books,79.07,91.09,3.55,0.1284,2,251.0,2.83,Damaged in Transit,Credit Card,Standard,Regular,Mobile Web,18.0,236,2,False,False,False,False,False,33.33,0,0,Mid-Range,61.88,19.21,91.09,10.12,0,30.29,0.0512,0
CUST109712,SELL1207,ORD509712,45,608,6,0,Home & Kitchen,90.75,96.45,3.68,0.0551,4,170.9,1.45,Wrong Item Delivered,Cash on Delivery,Standard,New,Mobile Web,9.9,103,2,False,False,False,False,False,0.0,0,0,Mid-Range,69.54,20.62,96.45,16.08,0,26.79,0.0,0
CUST109713,SELL1277,ORD509713,42,1577,13,4,Sports,62.78,76.07,4.88,0.0589,2,80.2,2.94,Not as Described,Cash on Delivery,Express,Regular,Mobile Web,11.6,272,2,False,False,False,False,False,30.77,0,0,Mid-Range,91.85,10.03,76.07,5.85,0,35.31,0.0,0
CUST109714,SELL1103,ORD509714,53,268,6,1,Toys,10.91,12.05,3.62,0.0698,3,59.1,0.83,Quality Issue,Debit Card,Express,Loyal,Mobile Web,6.9,23,1,False,False,False,False,False,16.67,0,0,Budget,67.35,11.75,12.05,2.01,0,47.11,0.132,0
CUST109715,SELL1417,ORD509715,50,1716,20,4,Jewelry,38.47,40.57,3.97,0.1573,3,134.7,0.57,Better Price Found,Cash on Delivery,Standard,Regular,Mobile App,0.9,183,2,False,False,False,False,False,20.0,0,0,Mid-Range,66.91,15.82,40.57,2.03,0,42.95,0.1525,0
CUST109716,SELL1192,ORD509716,49,2047,5,1,Footwear,71.88,84.82,4.86,0.1041,6,176.4,2.09,Size Issue,Net Banking,Express,Regular,Desktop Web,13.1,224,2,False,False,False,False,False,20.0,0,0,Mid-Range,87.08,26.63,84.82,16.96,0,28.72,0.0,0
CUST109717,SELL1208,ORD509717,19,1687,14,0,Toys,69.43,83.48,4.83,0.0366,6,149.0,0.97,Late Delivery,Credit Card,Same Day,VIP,Desktop Web,0.5,130,1,False,False,False,True,False,0.0,0,0,Mid-Range,93.06,25.16,83.48,5.96,0,34.42,0.151,0
CUST109718,SELL1496,ORD509718,46,337,13,2,Home & Kitchen,190.85,252.45,3.66,0.0773,2,113.6,5.06,Size Issue,Cash on Delivery,Express,New,Mobile Web,11.4,48,5,False,True,True,True,False,15.38,0,1,Premium,67.54,11.82,252.45,19.42,0,39.39,0.2195,0
CUST109719,SELL1448,ORD509719,32,1233,16,8,Mobile Accessories,116.69,123.11,4.82,0.1879,6,86.3,1.83,Late Delivery,Net Banking,Standard,Regular,Desktop Web,2.4,32,3,True,True,False,False,True,50.0,0,0,Premium,78.29,21.78,123.11,7.69,1,54.7,0.2658,1
CUST109720,SELL1033,ORD509720,59,1334,15,3,Books,95.19,115.99,4.38,0.014,4,112.7,1.97,Not as Described,UPI,Express,Loyal,Desktop Web,1.7,161,2,False,False,False,False,False,20.0,0,0,Mid-Range,86.37,17.49,115.99,7.73,0,42.02,0.0696,0
CUST109721,SELL1347,ORD509721,44,978,7,0,Fashion,130.51,176.63,4.03,0.0346,5,142.9,0.1,Size Issue,Wallet,Standard,New,Desktop Web,1.2,22,3,True,True,False,False,False,0.0,0,0,Premium,77.81,21.97,176.63,25.23,0,33.6,0.3521,1
CUST109722,SELL1032,ORD509722,24,1166,9,4,Fashion,32.59,35.89,4.6,0.1662,3,130.4,1.51,Size Issue,UPI,Express,VIP,Mobile App,8.1,186,5,False,True,False,False,False,44.44,0,0,Mid-Range,76.71,15.59,35.89,3.99,0,45.55,0.179,0
CUST109723,SELL1048,ORD509723,64,1906,11,1,Footwear,19.73,27.13,4.26,0.0698,7,169.0,0.44,Size Issue,Net Banking,Express,Loyal,Mobile Web,1.0,10,3,False,True,True,False,False,9.09,0,0,Budget,79.25,29.09,27.13,2.47,0,37.92,0.2646,1
CUST109724,SELL1405,ORD509724,32,2086,11,1,Sports,129.0,150.35,4.13,0.0734,4,94.8,1.73,Changed Mind,Credit Card,Standard,New,Desktop Web,6.3,114,1,True,False,True,True,True,9.09,0,0,Premium,76.54,16.53,150.35,13.67,1,31.74,0.3416,1
CUST109725,SELL1231,ORD509725,32,750,24,3,Home & Kitchen,171.96,239.91,3.91,0.0399,6,370.8,0.7,Not as Described,Credit Card,Standard,Loyal,Desktop Web,0.8,361,2,False,False,False,False,False,12.5,0,1,Premium,75.08,37.09,239.91,10.0,0,39.69,0.0343,0
CUST109726,SELL1461,ORD509726,66,825,16,2,Fashion,97.5,91.18,3.78,0.0359,8,118.6,0.18,Size Issue,Wallet,Same Day,New,Mobile App,1.3,380,1,False,False,False,False,True,12.5,0,0,Mid-Range,72.89,29.24,91.18,5.7,1,39.11,0.1177,0
CUST109727,SELL1255,ORD509727,58,520,11,5,Toys,80.56,72.51,4.47,0.1986,7,61.0,2.73,Defective / Not Working,Credit Card,Express,New,Desktop Web,10.5,114,5,False,True,False,True,True,45.45,0,0,Mid-Range,71.65,23.28,72.51,6.59,1,48.96,0.1807,0
CUST109728,SELL1308,ORD509728,62,1005,7,2,Jewelry,63.71,87.77,4.97,0.1051,6,152.1,4.56,Wrong Item Delivered,Net Banking,Standard,Regular,Mobile Web,6.3,182,1,False,False,False,False,True,28.57,0,0,Mid-Range,88.95,25.32,87.77,12.54,1,40.51,0.0607,0
CUST109729,SELL1058,ORD509729,52,1365,9,0,Toys,42.47,54.88,3.2,0.1266,7,60.6,1.41,Defective / Not Working,Wallet,Standard,New,Mobile Web,4.1,204,2,False,False,False,True,False,0.0,0,0,Mid-Range,55.9,23.26,54.88,6.1,0,30.22,0.129,0
CUST109730,SELL1481,ORD509730,65,1784,9,4,Electronics,89.29,114.8,3.78,0.0178,5,58.8,0.36,Defective / Not Working,Wallet,Standard,Regular,Desktop Web,1.5,256,5,False,True,False,False,True,44.44,0,0,Mid-Range,74.25,17.45,114.8,12.76,1,53.25,0.3018,1
CUST109731,SELL1472,ORD509731,23,669,15,1,Jewelry,49.93,65.5,3.94,0.0471,4,134.1,1.42,Size Issue,UPI,Express,New,Mobile App,0.5,40,1,False,False,False,False,False,6.67,0,0,Mid-Range,75.09,18.64,65.5,4.37,0,39.09,0.1252,0
CUST109732,SELL1251,ORD509732,49,541,7,1,Beauty,96.72,93.42,3.12,0.0881,4,102.3,0.48,Defective / Not Working,Wallet,Standard,New,Mobile Web,5.4,393,3,False,True,False,False,False,14.29,0,0,Mid-Range,56.9,16.93,93.42,13.35,0,40.31,0.102,0
CUST109733,SELL1373,ORD509733,33,84,19,3,Toys,99.94,131.66,2.82,0.0368,5,139.8,2.51,Changed Mind,Wallet,Same Day,VIP,Mobile App,12.6,322,2,False,False,False,False,False,15.79,0,0,Mid-Range,54.32,21.8,131.66,6.93,0,45.1,0.004,0
CUST109734,SELL1219,ORD509734,38,235,10,7,Home & Kitchen,283.9,309.05,4.62,0.0346,3,114.0,1.41,Damaged in Transit,Credit Card,Standard,Regular,Mobile Web,30.0,342,2,False,False,False,False,False,70.0,1,1,Premium,89.2,14.7,309.05,30.9,0,45.06,0.1781,0
CUST109735,SELL1328,ORD509735,30,129,14,0,Home & Kitchen,60.69,61.31,3.49,0.0786,2,202.2,3.78,Quality Issue,Debit Card,Standard,Regular,Mobile App,0.0,141,4,False,True,False,False,True,0.0,0,0,Mid-Range,64.31,16.59,61.31,4.38,1,51.47,0.161,0
CUST109736,SELL1390,ORD509736,28,519,19,0,Beauty,58.42,58.19,3.8,0.0577,8,49.8,1.47,Changed Mind,Wallet,Same Day,New,Mobile App,2.2,278,2,True,False,True,False,False,0.0,0,0,Mid-Range,71.61,25.54,58.19,3.06,0,38.21,0.2925,1
CUST109737,SELL1045,ORD509737,41,1737,15,0,Electronics,111.99,131.13,3.05,0.0519,1,104.7,3.6,Wrong Item Delivered,Cash on Delivery,Same Day,New,Desktop Web,9.1,332,4,False,True,True,False,False,0.0,0,0,Premium,57.83,8.49,131.13,8.74,0,24.38,0.2154,0
CUST109738,SELL1106,ORD509738,65,1935,3,1,Books,96.49,115.29,3.99,0.1158,6,52.9,1.65,Damaged in Transit,Cash on Delivery,Standard,Loyal,Mobile App,7.8,198,5,False,True,False,False,False,33.33,0,0,Mid-Range,70.56,19.99,115.29,38.43,0,40.9,0.0,0
CUST109739,SELL1372,ORD509739,51,2432,14,2,Beauty,85.22,92.06,4.5,0.1319,5,151.8,3.2,Late Delivery,Debit Card,Same Day,Loyal,Mobile App,11.0,251,3,False,True,False,False,False,14.29,0,0,Mid-Range,78.13,22.45,92.06,6.58,0,28.6,0.018,0
CUST109740,SELL1401,ORD509740,36,1363,23,8,Home & Kitchen,236.35,217.93,3.99,0.1971,6,25.3,2.77,Better Price Found,Wallet,Express,New,Mobile App,1.0,330,3,False,True,False,False,False,34.78,0,1,Premium,64.07,18.5,217.93,9.48,0,49.48,0.1011,0
CUST109741,SELL1038,ORD509741,40,1137,16,2,Fashion,56.8,72.87,4.63,0.0271,2,120.2,4.85,Not as Described,Cash on Delivery,Same Day,New,Mobile App,4.1,184,4,False,True,False,False,False,12.5,0,0,Mid-Range,90.09,12.18,72.87,4.55,0,35.84,0.2709,1
CUST109742,SELL1467,ORD509742,45,2248,9,0,Fashion,187.79,198.27,4.55,0.1631,7,82.0,0.53,Late Delivery,Debit Card,Same Day,VIP,Desktop Web,2.8,311,3,False,True,True,False,False,0.0,0,1,Premium,76.16,24.41,198.27,22.03,0,31.73,0.1037,0
CUST109743,SELL1473,ORD509743,30,368,10,2,Fashion,137.35,158.46,3.27,0.1361,5,82.8,1.96,Changed Mind,UPI,Same Day,New,Mobile App,4.7,154,1,False,False,False,False,False,20.0,0,0,Premium,56.5,18.74,158.46,15.85,0,48.43,0.0488,0
CUST109744,SELL1028,ORD509744,45,1576,12,6,Jewelry,56.4,52.72,4.44,0.0711,4,200.9,1.82,Size Issue,Cash on Delivery,Express,New,Mobile App,8.2,325,1,False,False,False,True,True,50.0,0,0,Mid-Range,82.49,22.23,52.72,4.39,1,47.93,0.267,1
CUST109745,SELL1054,ORD509745,54,2045,13,7,Mobile Accessories,44.99,58.48,3.54,0.0236,2,7.4,2.8,Missing Parts,Wallet,Standard,Regular,Mobile App,1.7,193,1,False,False,False,False,True,53.85,0,0,Mid-Range,69.13,6.11,58.48,4.5,1,57.25,0.2031,0
CUST109746,SELL1405,ORD509746,30,1256,15,4,Home & Kitchen,100.08,98.16,4.12,0.0736,3,13.6,0.14,Quality Issue,Credit Card,Express,Loyal,Mobile App,2.5,127,1,False,False,False,False,False,26.67,0,0,Premium,76.34,9.3,98.16,6.54,0,44.08,0.1008,0
CUST109747,SELL1304,ORD509747,48,654,9,3,Jewelry,413.73,436.88,3.67,0.165,6,116.1,3.69,Damaged in Transit,Cash on Delivery,Standard,New,Desktop Web,6.7,309,1,False,False,True,False,False,33.33,1,1,Luxury,61.29,23.39,436.88,48.54,0,44.26,0.2879,1
CUST109748,SELL1314,ORD509748,54,1552,23,5,Books,91.85,89.61,4.01,0.0766,5,148.3,1.86,Size Issue,UPI,Standard,Loyal,Desktop Web,0.2,220,3,True,True,False,False,False,21.74,0,0,Mid-Range,74.06,22.26,89.61,3.9,0,44.55,0.2767,1
CUST109749,SELL1077,ORD509749,45,2489,11,2,Electronics,240.82,334.12,3.59,0.176,5,73.5,0.83,Size Issue,UPI,Standard,Regular,Mobile App,8.1,313,2,False,False,False,False,False,18.18,0,1,Premium,59.16,18.24,334.12,30.37,0,33.73,0.1056,0
CUST109750,SELL1368,ORD509750,33,590,13,4,Sports,20.3,18.71,4.09,0.1891,3,76.1,1.4,Late Delivery,Net Banking,Express,Regular,Desktop Web,9.2,137,2,False,False,False,False,True,30.77,0,0,Budget,66.33,12.66,18.71,1.44,1,41.95,0.049,0
CUST109751,SELL1207,ORD509751,46,1408,6,1,Books,67.16,89.94,3.79,0.0253,3,38.3,2.57,Size Issue,Wallet,Standard,Regular,Mobile App,6.4,115,3,False,True,False,False,False,16.67,0,0,Mid-Range,73.88,10.63,89.94,14.99,0,35.03,0.0727,0
CUST109752,SELL1104,ORD509752,59,127,16,2,Mobile Accessories,106.03,101.12,3.99,0.0229,5,196.6,0.77,Wrong Item Delivered,Debit Card,Standard,Loyal,Desktop Web,0.7,104,4,False,True,False,True,False,12.5,0,0,Premium,77.97,24.86,101.12,6.32,0,56.33,0.241,1
CUST109753,SELL1434,ORD509753,29,582,12,1,Toys,43.97,41.09,4.12,0.1052,4,46.2,1.42,Missing Parts,Net Banking,Express,Loyal,Mobile App,6.4,344,2,False,False,False,False,False,8.33,0,0,Mid-Range,73.73,13.91,41.09,3.42,0,35.34,0.0,0
CUST109754,SELL1183,ORD509754,47,1917,25,0,Mobile Accessories,50.29,51.48,5.0,0.0476,4,197.7,0.91,Defective / Not Working,Debit Card,Same Day,Loyal,Mobile App,0.0,244,4,False,True,False,False,True,0.0,0,0,Mid-Range,95.24,22.06,51.48,2.06,1,35.0,0.1678,0
CUST109755,SELL1282,ORD509755,53,1240,15,2,Fashion,36.29,32.66,4.78,0.0194,6,67.4,3.96,Wrong Item Delivered,Wallet,Same Day,Regular,Mobile Web,34.2,347,4,False,True,False,False,False,13.33,0,0,Mid-Range,93.75,20.77,32.66,2.18,0,6.0,0.0708,0
CUST109756,SELL1419,ORD509756,34,498,7,1,Books,19.19,23.35,4.31,0.1375,4,146.4,1.13,Damaged in Transit,Debit Card,Standard,Loyal,Mobile App,2.7,340,2,False,False,False,False,False,14.29,0,0,Budget,74.35,19.3,23.35,3.34,0,44.64,0.0,0
CUST109757,SELL1087,ORD509757,38,839,10,1,Sports,215.42,271.73,3.32,0.2709,3,25.8,1.06,Damaged in Transit,Cash on Delivery,Same Day,Regular,Mobile App,2.8,61,2,False,False,False,False,False,10.0,0,1,Premium,48.41,9.96,271.73,27.17,0,36.23,0.0,0
CUST109758,SELL1001,ORD509758,64,303,6,1,Toys,91.64,126.92,3.47,0.1792,6,101.6,0.61,Not as Described,Credit Card,Same Day,New,Desktop Web,9.2,175,3,False,True,True,False,False,16.67,0,0,Mid-Range,56.96,22.61,126.92,21.15,0,43.47,0.1351,0
CUST109759,SELL1454,ORD509759,36,1948,15,7,Home & Kitchen,44.14,40.02,4.53,0.0859,8,98.6,5.46,Better Price Found,Wallet,Same Day,Loyal,Desktop Web,1.3,150,4,False,True,False,False,True,46.67,0,0,Mid-Range,82.82,28.16,40.02,2.67,1,54.48,0.2205,0
CUST109760,SELL1416,ORD509760,49,2357,5,1,Home & Kitchen,21.81,26.03,4.28,0.0521,10,56.0,1.64,Missing Parts,Credit Card,Same Day,Regular,Mobile Web,5.2,350,4,False,True,False,True,False,20.0,0,0,Budget,81.14,31.58,26.03,5.21,0,37.93,0.2044,0
CUST109761,SELL1360,ORD509761,25,265,8,0,Electronics,40.3,42.04,3.67,0.0462,4,84.2,0.78,Late Delivery,UPI,Same Day,New,Mobile Web,11.3,168,2,False,False,False,False,False,0.0,0,0,Mid-Range,70.01,15.96,42.04,5.26,0,34.56,0.0676,0
CUST109762,SELL1193,ORD509762,66,595,7,2,Home & Kitchen,91.38,123.9,5.0,0.1146,4,171.3,0.83,Quality Issue,Net Banking,Same Day,VIP,Desktop Web,8.3,113,2,True,False,False,False,False,28.57,0,0,Mid-Range,88.54,20.64,123.9,17.7,0,41.87,0.0931,0
CUST109763,SELL1361,ORD509763,49,2142,14,0,Electronics,40.25,38.58,3.22,0.0722,10,40.9,1.17,Quality Issue,Debit Card,Express,Regular,Mobile Web,1.6,1,3,False,True,True,False,False,0.0,0,0,Mid-Range,59.75,30.77,38.58,2.76,0,33.13,0.3274,1
CUST109764,SELL1472,ORD509764,57,2196,21,0,Beauty,15.28,17.74,4.19,0.1396,4,46.8,1.22,Damaged in Transit,Net Banking,Same Day,New,Mobile Web,23.0,358,2,False,False,False,False,True,0.0,0,0,Budget,72.1,13.95,17.74,0.84,0,8.17,0.0,0
CUST109765,SELL1089,ORD509765,49,1918,8,1,Fashion,48.72,53.89,3.61,0.1658,5,112.5,1.43,Late Delivery,Cash on Delivery,Express,Loyal,Desktop Web,9.1,206,1,False,False,False,False,True,12.5,0,0,Mid-Range,60.23,20.34,53.89,6.74,1,30.01,0.0,0
CUST109766,SELL1438,ORD509766,36,1787,26,9,Fashion,55.9,55.61,4.95,0.1157,8,45.9,0.74,Size Issue,Wallet,Standard,New,Mobile Web,15.8,157,2,False,False,False,True,False,34.62,0,0,Mid-Range,87.55,25.33,55.61,2.14,0,32.15,0.2218,0
CUST109767,SELL1404,ORD509767,35,2153,5,0,Footwear,80.47,82.75,3.59,0.1706,5,154.7,1.49,Changed Mind,Credit Card,Same Day,Regular,Mobile Web,6.5,290,2,False,False,True,True,False,0.0,0,0,Mid-Range,59.55,22.61,82.75,16.55,0,27.42,0.1007,0
CUST109768,SELL1180,ORD509768,54,934,9,3,Sports,108.02,137.32,3.58,0.0551,5,114.9,3.42,Changed Mind,Debit Card,Standard,New,Desktop Web,3.2,119,3,False,True,False,False,False,33.33,0,0,Premium,67.65,20.47,137.32,15.26,0,46.27,0.2451,1
CUST109769,SELL1225,ORD509769,62,2237,11,3,Beauty,88.81,89.77,3.19,0.0579,6,167.1,1.69,Wrong Item Delivered,Net Banking,Same Day,New,Mobile App,4.8,78,5,False,True,False,False,False,27.27,0,0,Mid-Range,60.11,26.13,89.77,8.16,0,41.67,0.1379,0
CUST109770,SELL1445,ORD509770,24,2216,10,2,Jewelry,117.12,163.6,4.07,0.0764,7,176.5,0.13,Better Price Found,UPI,Standard,Regular,Mobile App,8.3,392,3,False,True,False,False,False,20.0,0,0,Premium,75.18,29.49,163.6,16.36,0,34.32,0.1487,0
CUST109771,SELL1127,ORD509771,61,575,19,11,Fashion,29.92,32.25,4.51,0.1493,6,108.2,3.07,Not as Described,Credit Card,Standard,New,Mobile Web,4.7,222,3,False,True,False,False,False,57.89,0,0,Budget,76.73,22.96,32.25,1.7,0,59.81,0.2488,1
CUST109772,SELL1459,ORD509772,61,183,2,2,Footwear,88.67,111.76,4.02,0.1525,6,143.9,0.81,Wrong Item Delivered,Wallet,Express,New,Mobile App,1.0,140,1,False,False,False,True,False,100.0,0,0,Mid-Range,68.14,24.88,111.76,55.88,0,93.82,0.3624,1
CUST109773,SELL1134,ORD509773,23,1302,8,3,Fashion,155.31,191.79,3.6,0.0903,4,60.4,2.24,Quality Issue,Debit Card,Express,New,Desktop Web,9.5,399,2,False,False,False,False,False,37.5,0,0,Premium,65.5,14.68,191.79,23.97,0,40.79,0.1575,0
CUST109774,SELL1238,ORD509774,23,1895,7,0,Footwear,144.35,188.79,4.08,0.0693,9,63.2,2.2,Missing Parts,Wallet,Standard,Regular,Desktop Web,6.0,241,1,False,False,False,False,True,0.0,0,0,Premium,75.95,29.11,188.79,26.97,1,28.0,0.0,0
CUST109775,SELL1200,ORD509775,54,2124,15,4,Mobile Accessories,52.01,65.2,4.57,0.017,7,65.3,3.61,Defective / Not Working,Cash on Delivery,Same Day,Regular,Desktop Web,3.8,71,2,False,False,False,False,True,26.67,0,0,Mid-Range,89.85,23.51,65.2,4.35,1,42.57,0.2101,0
CUST109776,SELL1287,ORD509776,61,357,18,11,Footwear,41.01,53.01,4.08,0.0484,6,68.1,6.45,Changed Mind,Wallet,Express,New,Mobile Web,1.0,174,2,False,False,False,False,False,61.11,0,0,Mid-Range,77.65,20.81,53.01,2.94,0,71.55,0.2599,1
CUST109777,SELL1396,ORD509777,38,944,16,7,Toys,67.36,91.62,4.07,0.0361,3,46.8,1.13,Defective / Not Working,Wallet,Standard,Regular,Mobile Web,0.5,150,3,True,True,False,False,False,43.75,0,0,Mid-Range,78.46,11.09,91.62,5.73,0,54.1,0.4216,1
CUST109778,SELL1078,ORD509778,51,1919,8,2,Jewelry,159.05,189.83,3.87,0.057,2,57.7,0.57,Not as Described,Net Banking,Standard,Regular,Mobile Web,22.2,359,2,False,False,False,False,False,25.0,0,0,Premium,72.99,8.82,189.83,23.73,0,20.35,0.0061,0
CUST109779,SELL1396,ORD509779,69,151,19,3,Jewelry,94.9,129.87,4.46,0.0127,3,112.1,1.65,Changed Mind,Credit Card,Express,Loyal,Desktop Web,1.1,189,1,False,False,False,False,False,15.79,0,0,Mid-Range,88.07,14.6,129.87,6.84,0,56.69,0.0928,0
CUST109780,SELL1480,ORD509780,34,1807,16,6,Home & Kitchen,286.14,362.35,4.03,0.0764,7,74.8,0.46,Missing Parts,Wallet,Same Day,Regular,Mobile App,8.6,144,4,True,True,False,False,False,37.5,1,1,Premium,74.44,24.02,362.35,22.65,0,41.84,0.3106,1
